x,t=3.60e+02s,t=7.20e+02s,t=3.60e+03s,t=2.16e+04s
1.214428857715430833e-03,1.198256289303109384e+24,1.667587820549878590e+24,2.095278645802700429e+24,2.140218716171921772e+24
1.210420841683366696e-03,1.200736335994771917e+24,1.669148823653656021e+24,2.095772071089097016e+24,2.140575232951792418e+24
1.218436873747494971e-03,1.195785157793114629e+24,1.666030109343490219e+24,2.094785332034546371e+24,2.139862199420670104e+24
1.214428857715430833e-03,1.198256289303109116e+24,1.667587820549878590e+24,2.095278645802699623e+24,2.140218716171921504e+24
1.222444889779559108e-03,1.193322957177216702e+24,1.664475697021416737e+24,2.094292130119558004e+24,2.139505682698126265e+24
1.218436873747494971e-03,1.195785157793115166e+24,1.666030109343489146e+24,2.094785332034546640e+24,2.139862199420669835e+24
1.226452905811623246e-03,1.190869703052277011e+24,1.662924590535593945e+24,2.093799040392338782e+24,2.139149166004376156e+24
1.222444889779559108e-03,1.193322957177217104e+24,1.664475697021415395e+24,2.094292130119556662e+24,2.139505682698125191e+24
1.230460921843687383e-03,1.188425410899486253e+24,1.661376796802897827e+24,2.093306063187172452e+24,2.138792649339509433e+24
1.226452905811623246e-03,1.190869703052277011e+24,1.662924590535592603e+24,2.093799040392337709e+24,2.139149166004375082e+24
1.234468937875751520e-03,1.185990096084264678e+24,1.659832322705084421e+24,2.092813198838021979e+24,2.138436132703611728e+24
1.230460921843687383e-03,1.188425410899485984e+24,1.661376796802896485e+24,2.093306063187172183e+24,2.138792649339509433e+24
1.238476953907815658e-03,1.183563773856158618e+24,1.658291175088730491e+24,2.092320447678528478e+24,2.138079616096772966e+24
1.234468937875751520e-03,1.185990096084264410e+24,1.659832322705084421e+24,2.092813198838020906e+24,2.138436132703611191e+24
1.242484969939879795e-03,1.181146459348741160e+24,1.656753360765163200e+24,2.091827810042006106e+24,2.137723099519076631e+24
1.238476953907815658e-03,1.183563773856157813e+24,1.658291175088730491e+24,2.092320447678527404e+24,2.138079616096772697e+24
1.246492985971943933e-03,1.178738167579515910e+24,1.655218886510410717e+24,2.091335286261449583e+24,2.137366582970613991e+24
1.242484969939879795e-03,1.181146459348740489e+24,1.656753360765163200e+24,2.091827810042006106e+24,2.137723099519076631e+24
1.250501002004008070e-03,1.176338913449823586e+24,1.653687759065129203e+24,2.090842876669527748e+24,2.137010066451469871e+24
1.246492985971943933e-03,1.178738167579516179e+24,1.655218886510409643e+24,2.091335286261449314e+24,2.137366582970612917e+24
1.254509018036072208e-03,1.173948711744741478e+24,1.652159985134553686e+24,2.090350581598579266e+24,2.136653549961731514e+24
1.250501002004008070e-03,1.176338913449823988e+24,1.653687759065129203e+24,2.090842876669526675e+24,2.137010066451468529e+24
1.258517034068136345e-03,1.171567577132996485e+24,1.650635571388433905e+24,2.089858401380620409e+24,2.136297033501486965e+24
1.254509018036072208e-03,1.173948711744742015e+24,1.652159985134553954e+24,2.090350581598579266e+24,2.136653549961729903e+24
1.262525050100200266e-03,1.169195524166869007e+24,1.649114524460972574e+24,2.089366336347337812e+24,2.135940517070820245e+24
1.258517034068136345e-03,1.171567577132995545e+24,1.650635571388433905e+24,2.089858401380620141e+24,2.136297033501485623e+24
1.266533066132264403e-03,1.166832567282107991e+24,1.647596850950767930e+24,2.088874386830090079e+24,2.135584000669822354e+24
1.262525050100200266e-03,1.169195524166868068e+24,1.649114524460971501e+24,2.089366336347337812e+24,2.135940517070820782e+24
1.270541082164328541e-03,1.164478720797842210e+24,1.646082557420759782e+24,2.088382553159905374e+24,2.135227484298578655e+24
1.266533066132264403e-03,1.166832567282107991e+24,1.647596850950767930e+24,2.088874386830089811e+24,2.135584000669821818e+24
1.274549098196392678e-03,1.162133998916491679e+24,1.644571650398163474e+24,2.087890835667481950e+24,2.134870967957173972e+24
1.270541082164328541e-03,1.164478720797841673e+24,1.646082557420759513e+24,2.088382553159905642e+24,2.135227484298578386e+24
1.278557114228456816e-03,1.159798415723682429e+24,1.643064136374421570e+24,2.087399234683185471e+24,2.134514451645698501e+24
1.274549098196392678e-03,1.162133998916491679e+24,1.644571650398163474e+24,2.087890835667481145e+24,2.134870967957173704e+24
1.282565130260520953e-03,1.157471985188166781e+24,1.641560021805138350e+24,2.086907750537052767e+24,2.134157935364235187e+24
1.278557114228456816e-03,1.159798415723682161e+24,1.643064136374422107e+24,2.087399234683185740e+24,2.134514451645698769e+24
1.286573146292585091e-03,1.155154721161739055e+24,1.640059313110028007e+24,2.086416383558781097e+24,2.133801419112873957e+24
1.282565130260520953e-03,1.157471985188166110e+24,1.641560021805137545e+24,2.086907750537052499e+24,2.134157935364234650e+24
1.290581162324649228e-03,1.152846637379153968e+24,1.638562016672857199e+24,2.085925134077739691e+24,2.133444902891697488e+24
1.286573146292585091e-03,1.155154721161738250e+24,1.640059313110027738e+24,2.086416383558781902e+24,2.133801419112872883e+24
1.294589178356713366e-03,1.150547747458051608e+24,1.637068138841392168e+24,2.085434002422960356e+24,2.133088386700795707e+24
1.290581162324649228e-03,1.152846637379153968e+24,1.638562016672856662e+24,2.085925134077739959e+24,2.133444902891698294e+24
1.298597194388777503e-03,1.148258064898877433e+24,1.635577685927336465e+24,2.084942988923137209e+24,2.132731870540253708e+24
1.294589178356713366e-03,1.150547747458051339e+24,1.637068138841390558e+24,2.085434002422960088e+24,2.133088386700795439e+24
1.302605210420841641e-03,1.145977603084804568e+24,1.634090664206283433e+24,2.084452093906629895e+24,2.132375354410157390e+24
1.298597194388777503e-03,1.148258064898876762e+24,1.635577685927335660e+24,2.084942988923137209e+24,2.132731870540253708e+24
1.306613226452905778e-03,1.143706375281665752e+24,1.632607079917656885e+24,2.083961317701459292e+24,2.132018838310593726e+24
1.302605210420841641e-03,1.145977603084804703e+24,1.634090664206282627e+24,2.084452093906629090e+24,2.132375354410157121e+24
1.310621242484969915e-03,1.141444394637872670e+24,1.631126939264664128e+24,2.083470660635307247e+24,2.131662322241647810e+24
1.306613226452905778e-03,1.143706375281665752e+24,1.632607079917656348e+24,2.083961317701458487e+24,2.132018838310592384e+24
1.314629258517034053e-03,1.139191674184351269e+24,1.629650248414231538e+24,2.082980123035517913e+24,2.131305806203405541e+24
1.310621242484969915e-03,1.141444394637872939e+24,1.631126939264664128e+24,2.083470660635307247e+24,2.131662322241647810e+24
1.318637274549098190e-03,1.136948226834466049e+24,1.628177013496961342e+24,2.082489705229092651e+24,2.130949290195954967e+24
1.314629258517034053e-03,1.139191674184351001e+24,1.629650248414231269e+24,2.082980123035516302e+24,2.131305806203405541e+24
1.322645290581162328e-03,1.134714065383953768e+24,1.626707240607073637e+24,2.081999407542691642e+24,2.130592774219379302e+24
1.318637274549098190e-03,1.136948226834465781e+24,1.628177013496961074e+24,2.082489705229090504e+24,2.130949290195954967e+24
1.326653306613226465e-03,1.132489202510858742e+24,1.625240935802356994e+24,2.081509230302632543e+24,2.130236258273766324e+24
1.322645290581162328e-03,1.134714065383953768e+24,1.626707240607073369e+24,2.081999407542690837e+24,2.130592774219379302e+24
1.330661322645290603e-03,1.130273650775461179e+24,1.623778105104114240e+24,2.081019173834894780e+24,2.129879742359200860e+24
1.326653306613226465e-03,1.132489202510858339e+24,1.625240935802357800e+24,2.081509230302632274e+24,2.130236258273766861e+24
1.334669338677354740e-03,1.128067422620216373e+24,1.622318754497117087e+24,2.080529238465104790e+24,2.129523226475769882e+24
1.330661322645290603e-03,1.130273650775461045e+24,1.623778105104114777e+24,2.081019173834894512e+24,2.129879742359201934e+24
1.338677354709418878e-03,1.125870530369692834e+24,1.620862889929543590e+24,2.080039424518552927e+24,2.129166710623558485e+24
1.334669338677354740e-03,1.128067422620216105e+24,1.622318754497116282e+24,2.080529238465105059e+24,2.129523226475769882e+24
1.342685370741483015e-03,1.123682986230504372e+24,1.619410517312939221e+24,2.079549732320178967e+24,2.128810194802650957e+24
1.338677354709418878e-03,1.125870530369692834e+24,1.620862889929541979e+24,2.080039424518552927e+24,2.129166710623557680e+24
1.346693386773547153e-03,1.121504802291256272e+24,1.617961642522164528e+24,2.079060162194573990e+24,2.128453679013132929e+24
1.342685370741483015e-03,1.123682986230505043e+24,1.619410517312938684e+24,2.079549732320178430e+24,2.128810194802650957e+24
1.350701402805611290e-03,1.119335990522482354e+24,1.616516271395340101e+24,2.078570714465986016e+24,2.128097163255091911e+24
1.346693386773547153e-03,1.121504802291256541e+24,1.617961642522163185e+24,2.079060162194574259e+24,2.128453679013133197e+24
1.354709418837675211e-03,1.117176562776584032e+24,1.615074409733804165e+24,2.078081389458315171e+24,2.127740647528610849e+24
1.350701402805611290e-03,1.119335990522482086e+24,1.616516271395338491e+24,2.078570714465986821e+24,2.128097163255092179e+24
1.358717434869739348e-03,1.115026530787782130e+24,1.613636063302057007e+24,2.077592187495106442e+24,2.127384131833777254e+24
1.354709418837675211e-03,1.117176562776583763e+24,1.615074409733802554e+24,2.078081389458314366e+24,2.127740647528610849e+24
1.362725450901803486e-03,1.112885906172049642e+24,1.612201237827722058e+24,2.077103108899558534e+24,2.127027616170674340e+24
1.358717434869739348e-03,1.115026530787781861e+24,1.613636063302057007e+24,2.077592187495105637e+24,2.127384131833776986e+24
1.366733466933867623e-03,1.110754700427069586e+24,1.610769939001491130e+24,2.076614153994519039e+24,2.126671100539388545e+24
1.362725450901803486e-03,1.112885906172049910e+24,1.612201237827721252e+24,2.077103108899557998e+24,2.127027616170673535e+24
1.370741482965931761e-03,1.108632924932171383e+24,1.609342172477072878e+24,2.076125323102483359e+24,2.126314584940003887e+24
1.366733466933867623e-03,1.110754700427069854e+24,1.610769939001489519e+24,2.076614153994518502e+24,2.126671100539386666e+24
1.374749498997995898e-03,1.106520590948284422e+24,1.607917943871161391e+24,2.075636616545591223e+24,2.125958069372605193e+24
1.370741482965931761e-03,1.108632924932170981e+24,1.609342172477072341e+24,2.076125323102483628e+24,2.126314584940002545e+24
1.378757515030060036e-03,1.104417709617885175e+24,1.606497258763373110e+24,2.075148034645634465e+24,2.125601553837279167e+24
1.374749498997995898e-03,1.106520590948284020e+24,1.607917943871160585e+24,2.075636616545591223e+24,2.125958069372605193e+24
1.382765531062124173e-03,1.102324291964948877e+24,1.605080122696210324e+24,2.074659577724042801e+24,2.125245038334109293e+24
1.378757515030060036e-03,1.104417709617885175e+24,1.606497258763373110e+24,2.075148034645633928e+24,2.125601553837278630e+24
1.386773547094188310e-03,1.100240348894899066e+24,1.603666541175012040e+24,2.074171246101896442e+24,2.124888522863180127e+24
1.382765531062124173e-03,1.102324291964948877e+24,1.605080122696210055e+24,2.074659577724042801e+24,2.125245038334108219e+24
1.390781563126252448e-03,1.098165891194560197e+24,1.602256519667910235e+24,2.073683040099916166e+24,2.124532007424576765e+24
1.386773547094188310e-03,1.100240348894899200e+24,1.603666541175012040e+24,2.074171246101897247e+24,2.124888522863178785e+24
1.394789579158316585e-03,1.096100929532114162e+24,1.600850063605783949e+24,2.073194960038467341e+24,2.124175492018383226e+24
1.390781563126252448e-03,1.098165891194560197e+24,1.602256519667910772e+24,2.073683040099916971e+24,2.124532007424575423e+24
1.398797595190380723e-03,1.094045474457047538e+24,1.599447178382215263e+24,2.072707006237555634e+24,2.123818976644685141e+24
1.394789579158316585e-03,1.096100929532113759e+24,1.600850063605785023e+24,2.073194960038467341e+24,2.124175492018383226e+24
1.402805611222444860e-03,1.091999536400116692e+24,1.598047869353446081e+24,2.072219179016828347e+24,2.123462461303566262e+24
1.398797595190380723e-03,1.094045474457047404e+24,1.599447178382214726e+24,2.072707006237555097e+24,2.123818976644684336e+24
1.406813627254508998e-03,1.089963125673294496e+24,1.596652141838331688e+24,2.071731478695570934e+24,2.123105945995111683e+24
1.402805611222444860e-03,1.091999536400116692e+24,1.598047869353444470e+24,2.072219179016827810e+24,2.123462461303565993e+24
1.410821643286573135e-03,1.087936252469736506e+24,1.595260001118299418e+24,2.071243905592712902e+24,2.122749430719404887e+24
1.406813627254508998e-03,1.089963125673294899e+24,1.596652141838331420e+24,2.071731478695570397e+24,2.123105945995110609e+24
1.414829659318637273e-03,1.085918926863732507e+24,1.593871452437311602e+24,2.070756460026816270e+24,2.122392915476530164e+24
1.410821643286573135e-03,1.087936252469736775e+24,1.595260001118299418e+24,2.071243905592711560e+24,2.122749430719403814e+24
1.418837675350701410e-03,1.083911158810667993e+24,1.592486501001810273e+24,2.070269142316083891e+24,2.122036400266570459e+24
1.414829659318637273e-03,1.085918926863732373e+24,1.593871452437312407e+24,2.070756460026815465e+24,2.122392915476529627e+24
1.422845691382765548e-03,1.081912958146986318e+24,1.591105151980688984e+24,2.069781952778357304e+24,2.121679885089614089e+24
1.418837675350701410e-03,1.083911158810667322e+24,1.592486501001811347e+24,2.070269142316083891e+24,2.122036400266570191e+24
1.426853707414829685e-03,1.079924334590144809e+24,1.589727410505239652e+24,2.069294891731108143e+24,2.121323369945739972e+24
1.422845691382765548e-03,1.081912958146985647e+24,1.591105151980689252e+24,2.069781952778356499e+24,2.121679885089613015e+24
1.430861723446893823e-03,1.077945297738584428e+24,1.588353281669120349e+24,2.068807959491448070e+24,2.120966854835034277e+24
1.426853707414829685e-03,1.079924334590144943e+24,1.589727410505239115e+24,2.069294891731108680e+24,2.121323369945739704e+24
1.434869739478957960e-03,1.075975857071679578e+24,1.586982770528305373e+24,2.068321156376120724e+24,2.120610339757582098e+24
1.430861723446893823e-03,1.077945297738583622e+24,1.588353281669118202e+24,2.068807959491448070e+24,2.120966854835034277e+24
1.438877755511022098e-03,1.074016021949715688e+24,1.585615882101056256e+24,2.067834482701502253e+24,2.120253824713465040e+24
1.434869739478957960e-03,1.075975857071679309e+24,1.586982770528305105e+24,2.068321156376120724e+24,2.120610339757581561e+24
1.442885771543086235e-03,1.072065801613840895e+24,1.584252621367873714e+24,2.067347938783602661e+24,2.119897309702768464e+24
1.438877755511022098e-03,1.074016021949715151e+24,1.585615882101055988e+24,2.067834482701502253e+24,2.120253824713463966e+24
1.446893787575150156e-03,1.070125205186039603e+24,1.582892993271457114e+24,2.066861524938063121e+24,2.119540794725574243e+24
1.442885771543086235e-03,1.072065801613840493e+24,1.584252621367872909e+24,2.067347938783602661e+24,2.119897309702768195e+24
1.450901803607214293e-03,1.068194241669090874e+24,1.581537002716671456e+24,2.066375241480154097e+24,2.119184279781968278e+24
1.446893787575150156e-03,1.070125205186039469e+24,1.582892993271456309e+24,2.066861524938062316e+24,2.119540794725574243e+24
1.454909819639278431e-03,1.066272919946537827e+24,1.580184654570499592e+24,2.065889088724778296e+24,2.118827764872031366e+24
1.450901803607214293e-03,1.068194241669090605e+24,1.581537002716670651e+24,2.066375241480152218e+24,2.119184279781966667e+24
1.458917835671342568e-03,1.064361248782653816e+24,1.578835953662015650e+24,2.065403066986463958e+24,2.118471249995846186e+24
1.454909819639278431e-03,1.066272919946537558e+24,1.580184654570500129e+24,2.065889088724777222e+24,2.118827764872031098e+24
1.462925851703406705e-03,1.062459236822404984e+24,1.577490904782336984e+24,2.064917176579370760e+24,2.118114735153501323e+24
1.458917835671342568e-03,1.064361248782653145e+24,1.578835953662015650e+24,2.065403066986462884e+24,2.118471249995846723e+24
1.466933867735470843e-03,1.060566892591423418e+24,1.576149512684587132e+24,2.064431417817283644e+24,2.117758220345075695e+24
1.462925851703406705e-03,1.062459236822405119e+24,1.577490904782335373e+24,2.064917176579370223e+24,2.118114735153500786e+24
